Recipe Id,Step Count,Message,Active time,Passive time
madra,1,Soak the chickpeas in water overnight or for at least 8 hours.,-1,28800
madra,2,Pressure cook the soaked chickpeas with water and a pinch of salt until they are soft and cooked through. Reserve the cooking water.,1500,-1
madra,3,"In a bowl, whisk the yogurt with gram flour, turmeric powder, and coriander powder until smooth. Ensure no lumps remain.",300,-1
madra,4,"Heat ghee in a heavy-bottomed pot (Batloi). Add cumin seeds, cloves, cardamom, cinnamon, and bay leaf. Sauté until fragrant.",120,-1
madra,5,"Lower the heat to an absolute minimum. Slowly pour in the yogurt mixture, stirring continuously to prevent curdling. Cook for 10-15 minutes until the ghee starts to separate.",900,-1
madra,6,Add the cooked chickpeas to the gravy. Add salt and some of the reserved chickpea water to adjust consistency. Simmer for 10 minutes for flavors to meld.,600,-1
siddu,1,"Activate yeast in warm water with sugar. Mix with wheat flour and salt to form a soft, pliable dough. Knead well.",600,-1
siddu,2,"Cover the dough and place it in a warm spot to ferment and rise for at least 4-5 hours, or until doubled in size.",-1,14400
siddu,3,"For the stuffing, grind walnuts or poppy seeds into a coarse paste. You can add spices if desired.",300,-1
siddu,4,"Punch down the fermented dough. Take a small portion, flatten it, place a spoonful of stuffing in the center, and seal it into a ball or half-moon shape.",600,-1
siddu,5,Arrange the filled dough balls in a greased steamer. Steam for 15-20 minutes until cooked through.,1200,-1
siddu,6,"Serve hot, generously drizzled with melted ghee.",60,-1
chha_gosht,1,"Marinate the mutton pieces with ginger-garlic paste, salt, and turmeric powder for at least 1 hour.",-1,3600
chha_gosht,2,"In a bowl, whisk the buttermilk with gram flour, coriander powder, and red chili powder until smooth.",300,-1
chha_gosht,3,"Heat ghee/oil in a heavy-bottomed pan. Add whole spices, then add the marinated mutton and sear on all sides until browned.",600,-1
chha_gosht,4,"Reduce the heat to low and slowly add the buttermilk mixture, stirring continuously. Cover and cook on low heat for 45-60 minutes, or until the mutton is tender and the gravy has thickened.",3600,-1
kaale_channe_ka_khatta,1,Pressure cook the soaked black chickpeas until they are tender. Do not discard the water.,1200,-1
kaale_channe_ka_khatta,2,Heat mustard oil in a pan until it is lightly smoking. Add cumin seeds and asafoetida.,180,-1
kaale_channe_ka_khatta,3,"Add the turmeric and coriander powder, followed by the cooked chickpeas along with their water.",120,-1
kaale_channe_ka_khatta,4,"Bring to a boil, then add the tamarind pulp or amchur powder and salt. Simmer for 10-15 minutes until the gravy thickens slightly.",900,-1
tudkiya_bhaat,1,Soak rice and lentils for at least 30 minutes.,-1,1800
tudkiya_bhaat,2,Heat ghee in a pot. Add whole spices and sauté until fragrant. Add sliced onions and cook until golden.,480,-1
tudkiya_bhaat,3,"Add potatoes, turmeric, and other powdered spices. Sauté for a few minutes.",240,-1
tudkiya_bhaat,4,Add the whisked yogurt and cook for a minute. Then add the drained rice and lentils. Sauté gently.,300,-1
tudkiya_bhaat,5,"Add about 2 cups of hot water and salt. Bring to a boil, then cover and simmer on low heat for 15-20 minutes until the rice and lentils are cooked and water is absorbed.",1200,-1
aktori_patande,1,"In a bowl, gradually whisk milk or water into the flour to create a smooth, thin, lump-free batter, similar to a crepe batter. Add sugar or salt as preferred.",300,-1
aktori_patande,2,Let the batter rest for 15-20 minutes.,-1,1050
aktori_patande,3,Heat a flat pan (tawa) and grease it lightly with ghee or oil.,60,-1
aktori_patande,4,Pour a ladleful of batter onto the center of the pan and spread it quickly into a thin circle. Cook for 1-2 minutes until the edges lift.,120,-1
aktori_patande,5,Flip and cook the other side for another minute. Serve hot.,60,-1
aid_ka_saag,1,"Wearing gloves, carefully wash the stinging nettle leaves.",300,-1
aid_ka_saag,2,Blanch the leaves in boiling water for 2-3 minutes. This will remove the sting. Drain and chop them coarsely.,480,-1
aid_ka_saag,3,Heat mustard oil in a pan. Add the dried red chilies and chopped garlic. Sauté until the garlic is fragrant.,240,-1
aid_ka_saag,4,"Add the chopped nettle leaves and salt. Stir well, cover, and cook for 10-15 minutes until the greens are soft and well-cooked.",900,-1
kalari,1,"Part 1: Making Raw Kalari. Preparation: If using whey, bring it to a boil in a small pot and set aside.",300,-1
kalari,2,Heating Milk: Gently warm 2 liters of raw milk. Do not boil. Test by dipping a finger; it should be comfortably warm for 15-20 seconds.,450,-1
kalari,3,Curdling: Remove milk from stove. Pour hot whey or lemon juice in and stir for 2-3 minutes until milk separates into creamy curds and clear whey.,300,-1
kalari,4,"Shaping: Gather curds, press firmly between palms to squeeze out whey, and shape into a flat, round disc (tikki). Place on a sieve to drain.",450,-1
kalari,5,Drying: Place the shaped Kalari discs in baskets and let them sun-dry. This is crucial for developing the firm exterior and tangy flavor.,-1,302400
kalari,6,"Part 2: Cooking Kalari. Frying: Heat a non-stick tawa over low-medium flame. Place the Kalari disc on the hot surface, adding oil if needed. Press gently with a spatula.",300,-1
kalari,7,Flip and Finish: Flip the Kalari and cook the other side until crisp and golden-brown.,150,-1
kalari,8,"Serving: Once both sides are browned and the inside is molten, remove from the pan, sprinkle with salt, and serve immediately.",60,-1
makki_ki_roti,1,"Dough Making: Combine maize flour, salt, and carom seeds. Gradually add hot water and knead for 5-8 minutes until it becomes a smooth, firm mass.",600,-1
makki_ki_roti,2,"Resting: Cover the dough and let it rest to allow the flour to fully hydrate, making it more pliable.",-1,900
makki_ki_roti,3,Shaping/Rolling: Divide the dough into 8 balls. Shape rotis by hand-patting or by rolling a dough ball between two greased sheets of parchment paper.,750,-1
makki_ki_roti,4,"Cooking: Cook the roti on a medium-hot tawa for 1-2 minutes. Flip, apply ghee, and cook the other side. Flip again, apply ghee, and press gently until both sides have golden-brown spots.",450,-1
noon_chai,1,Brewing the Kahwa (Concentrate): Boil 2 cups of water with tea leaves and baking soda. Simmer until reduced by half. Add 2 more cups of water and boil for another 10-15 minutes until a deep red/maroon color develops.,1650,-1
noon_chai,2,"Shocking & Aerating: Remove from heat, add 1 cup of ice-cold water. Using a ladle, scoop and pour the liquid back into the pot from a height repeatedly for several minutes until the color brightens to a clearer red.",900,-1
noon_chai,3,"Final Preparation & Serving: Strain the concentrate (kahwa). To serve, combine one part kahwa with one part milk, add salt and cardamom. Bring to a boil and simmer for a few minutes before serving hot.",600,-1
gucchi_pulao,1,Mushroom Soaking: Thoroughly wash dried gucchi. Soak in about 5 cups of warm water until soft.,-1,3600
gucchi_pulao,2,"Rice Soaking: Wash Basmati rice, then soak it in fresh water.",-1,2700
gucchi_pulao,3,Broth Preparation: Squeeze water from mushrooms. Carefully strain the mushroom soaking water through a muslin cloth and reserve this broth.,300,-1
gucchi_pulao,4,"Sautéing Aromatics: Heat ghee, crackle whole spices, then sauté onions until deep golden brown. Add soaked gucchi and sauté for 3-4 minutes.",750,-1
gucchi_pulao,5,"Cooking the Pulao: Add drained rice to the pot and sauté gently. Pour in 1.5 cups of the reserved mushroom broth, saffron water, and salt. Bring to a boil.",750,-1
gucchi_pulao,6,"Dum Cooking: Reduce heat to lowest, cover with a tight lid, and cook undisturbed until all liquid is absorbed.",1050,-1
gucchi_pulao,7,"Resting: Remove pot from heat and let it rest, covered, before fluffing with a fork.",-1,600
mamtu,1,"Dough Making: Combine flour, salt, and oil. Gradually add water to form a firm, smooth dough. Knead well.",900,-1
mamtu,2,Dough Resting: Cover the dough and let it rest to allow the gluten to relax.,-1,1800
mamtu,3,"Filling Preparation: Thoroughly combine the minced meat, finely diced onions, spices, and salt.",600,-1
mamtu,4,"Assembly: Roll the dough very thinly, cut into 3x3 inch squares. Place filling in the center and fold opposite corners together, pinching to seal.",1500,-1
mamtu,5,Steaming: Arrange Mamtu in a greased steamer over boiling water. Steam for 10-15 minutes for a pre-cooked filling or 30-35 minutes for a raw filling.,1500,-1
chapshuro,1,"Dough & Filling Prep: Prepare dough and let it rest. Meanwhile, prepare the filling by either combining raw ingredients to marinate, or by pre-cooking the minced meat.",900,-1
chapshuro,2,Resting/Marinating: Let the dough rest and/or the raw meat filling marinate.,-1,1350
chapshuro,3,"Assembly: Roll out two discs of dough. Spread filling on one, cover with the second, and crimp the edges to seal completely.",600,-1
chapshuro,4,"Cooking: Cook on a medium-low heat tawa. If raw-filled, cover and cook for 8-10 mins, flipping often. If pre-filled, cook for 3-4 mins per side until golden brown.",750,-1
prapu,1,"Prepare a simple dough from whole wheat flour, salt, and water.",300,-1
prapu,2,Resting: Let the dough rest.,-1,1800
prapu,3,Roll out the dough and cut it into thick noodles.,600,-1
prapu,4,"Boil the noodles in salted water until tender, then drain.",600,-1
prapu,5,"Prepare the sauce by blending ground walnuts, apricot oil, herbs, salt, and liquid to form a thick paste.",300,-1
prapu,6,"Toss the hot, drained noodles immediately with the sauce until well-coated.",120,-1
gyal,1,"In a bowl, mix buckwheat flour and salt. Whisk in water or milk to form a thick, pourable pancake batter.",300,-1
gyal,2,Heat a heavy cast-iron griddle and grease it lightly.,180,-1
gyal,3,Pour a ladleful of batter onto the griddle to form a thick cake. Cook for 3-4 minutes per side until cooked through.,420,-1
khambir,1,"Mix whole wheat flour, salt, and yeast (if using) with warm water to form a stiff dough. Knead well.",600,-1
khambir,2,Fermentation: Cover the bowl and leave it in a warm place to ferment overnight.,-1,36000
khambir,3,"Punch down the fermented dough and divide it into 4-6 equal portions. Shape each into a thick, round disc.",300,-1
khambir,4,"Cook on a dry, heavy skillet over low-medium heat, turning occasionally, until it is cooked through and has a firm, browned crust.",900,-1
kak_moch,1,Prepare Apricots: Wash dried apricots and boil them in 250ml of water for 5-10 minutes until very soft. Reserve the cooking water.,750,-1
kak_moch,2,"Make Flour Dumplings: On a plate, drizzle a small amount of water over the flour and rub with fingertips until small, crumbly dough nuggets form.",300,-1
kak_moch,3,"Purée Apricots: Blend the boiled apricots with their reserved cooking water until a smooth, pulpy sauce forms.",300,-1
kak_moch,4,"Cook the Soup: Bring the apricot purée to a boil. Add the flour dumplings and simmer on low for 10 minutes, stirring gently. Add more water to reach desired consistency.",600,-1
dhuska,1,"Wash and soak the rice and both lentils together in water for at least 4-5 hours, or overnight.",-1,28800
dhuska,2,"Drain the soaked mixture and grind it with ginger and green chilies into a smooth, thick batter, using minimal water.",600,-1
dhuska,3,Add turmeric powder and salt to the batter. Let it ferment in a warm place for a few hours if not soaked overnight.,300,-1
dhuska,4,Heat oil for deep frying in a wok (kadhai).,300,-1
dhuska,5,"Pour a ladleful of batter into the hot oil. It will puff up like a poori. Fry on medium heat, flipping once, until golden brown on both sides. Serve hot with ghugni or potato curry.",900,-1
pitha,1,Prepare a soft dough by mixing the rice flour with salt and hot water. Knead well and set aside.,600,-1
pitha,2,"For the filling, drain the soaked dal and grind it into a coarse, thick paste with ginger and garlic, without adding extra water. Mix in salt.",480,-1
pitha,3,"Take small portions of the dough, flatten them, place a spoonful of the dal filling, and seal it into a half-moon shape (gujiya) or a ball.",900,-1
pitha,4,Arrange the pithas in a greased steamer and steam for 12-15 minutes until the outer covering is firm and cooked.,900,-1
pitha,5,Serve hot with chutney.,60,-1
rugra_curry,1,Clean the Rugra thoroughly to remove all dirt. You may need to boil them for 5 minutes and then wash them again. Cut larger ones in half.,600,-1
rugra_curry,2,Heat mustard oil in a pan. Add chopped onions and sauté until golden.,480,-1
rugra_curry,3,Add ginger-garlic paste and cook for a minute. Then add chopped tomatoes and cook until soft.,360,-1
rugra_curry,4,"Add all the powdered spices (turmeric, coriander) and salt. Cook the masala for a few minutes until oil separates.",300,-1
rugra_curry,5,"Add the cleaned Rugra mushrooms and stir well to coat with the masala. Add about a cup of hot water, cover, and simmer for 15-20 minutes until the Rugra are tender.",1200,-1
