Recipe Id,Name,Amount,Unit,Is local
kashmiri_kahwah,Cinnamon stick,0.5,inch piece,False
kashmiri_kahwah,"Whole green cardamom pod, lightly crushed",1.0,,False
kashmiri_kahwah,Whole clove,1.0,,False
kashmiri_kahwah,Dried rose petals,0.5,tsp (optional),False
kashmiri_kahwah,Thinly slivered almonds,2.0,tsp,False
kashmiri_kahwah,Honey or sugar to taste,-1.0,(optional),False
vegetable_raita,Chilled plain yogurt,2.0,cups,False
vegetable_raita,Roasted cumin powder,1.0,tsp,False
vegetable_raita,Salt or black salt,0.5,tsp,False
vegetable_raita,Red chili powder,0.25,tsp (optional),False
vegetable_raita,Chaat masala,0.5,tsp (optional),False
vegetable_raita,"Cucumber, finely chopped",0.5,cup,False
vegetable_raita,"Onion, finely chopped",0.25,cup,False
vegetable_raita,"Tomato, deseeded and finely chopped",0.25,cup,False
vegetable_raita,"Fresh coriander or mint leaves, chopped",2.0,tbsp,False
vegetable_raita,"Green chili, finely chopped",1.0,(optional),False
axone_chutney,Axone paste,100.0,g,True
axone_chutney,Large tomato,1.0,,False
axone_chutney,Dry king chilies (Raja Mircha),1.0,,True
axone_chutney,Salt,-1.0,to taste,False
bamboo_shoot_stir_fry,"Prepared bamboo shoots (fresh or fermented), julienned",2.0,cups,False
bamboo_shoot_stir_fry,Mustard oil,1.0,tbsp,False
bamboo_shoot_stir_fry,"Spring onions, chopped",4.0,,False
bamboo_shoot_stir_fry,"Mixed vegetables (mushrooms, bell peppers)",1.0,cup,False
bamboo_shoot_stir_fry,"Green chilies, slit",1.0,,False
bamboo_shoot_stir_fry,Red chili flakes,1.0,tsp (optional),False
bamboo_shoot_stir_fry,Salt,-1.0,to taste,False
bamboo_shoot_stir_fry,Fresh coriander leaves for garnish,-1.0,,False
gundruk_soup,Dried Gundruk,100.0,g,True
gundruk_soup,Soybeans (bhatmas),0.5,cup (optional),False
gundruk_soup,Mustard oil,2.0,tbsp,False
gundruk_soup,Fenugreek or mustard seeds,0.5,tsp,False
gundruk_soup,"Onion, finely chopped",1.0,medium,False
gundruk_soup,"Garlic, chopped",3.0,cloves,False
gundruk_soup,"Ginger, grated",0.5,inch piece,False
gundruk_soup,"Tomatoes, chopped",2.0,medium,False
gundruk_soup,Turmeric powder,0.5,tsp,False
gundruk_soup,"Potato, diced",1.0,large (optional),False
gundruk_soup,"Green chilies, slit",1.0,,False
gundruk_soup,Hot water,3.0,cups,False
gundruk_soup,Fresh lemon juice,1.0,tbsp,False
coconut_prawn_curry,Salt,-1.0,to taste,False
litti_chokha,Salt,-1.0,to taste,False
bisi_bele_bath,Turmeric Powder,0.5,tsp,False
bisi_bele_bath,Salt,-1.0,to taste,False
dal_baati_churma,Turmeric Powder,0.5,tsp,False
dal_baati_churma,Salt,-1.0,to taste,False
amritsari_kulcha,Salt,-1.0,to taste,False
gutti_vankaya_kura,Cooking Oil,2.0,tbsp,False
gongura_mamsam,Salt,-1.0,to taste,False
chepa_pulusu,Salt,-1.0,to taste,False
samo_sobai,Cooking Oil,2.0,tbsp,False
dal_puri,Salt,-1.0,to taste,False
aamat,Cooking Oil,2.0,tbsp,False
chha_gosht,Salt,-1.0,to taste,False
gucchi_pulao,Salt,-1.0,to taste,False
mamtu,Cooking Oil,2.0,tbsp,False
mamtu,Salt,-1.0,to taste,False
prapu,Salt,-1.0,to taste,False
gyal,Salt,-1.0,to taste,False
khambir,Salt,-1.0,to taste,False
khambir,Active Dry Yeast,1.0,tsp,False
pandi_curry,Salt,-1.0,to taste,False
wild_greens_sambar,Cooking Oil,2.0,tbsp,False
wild_yam_curry,Cooking Oil,2.0,tbsp,False
doh_neiiong,Cooking Oil,2.0,tbsp,False
butter_garlic_naan,Active Dry Yeast,1.0,tsp,False
keema_naan,Active Dry Yeast,1.0,tsp,False
paneer_naan,Active Dry Yeast,1.0,tsp,False
paneer_naan,Butter,1.0,tbsp,False
hyderabadi_biryani,Salt,-1.0,to taste,False
lucknowi_biryani,Salt,-1.0,to taste,False
vegetable_pulao,Salt,-1.0,to taste,False
matar_pulao,Salt,-1.0,to taste,False
kashmiri_pulao,Salt,-1.0,to taste,False
kodi_pulao,Salt,-1.0,to taste,False
kodi_pulao,Ghee,1.0,tbsp,False
moong_dal_khichdi,Green Chilies,-1.0,to taste,False
moong_dal_khichdi,Ginger,1.0,inch piece,False
moong_dal_khichdi,Salt,-1.0,to taste,False
maa_ki_dal,Turmeric Powder,0.5,tsp,False
sambar,Red Chili Powder,-1.0,to taste,False
rasam,Asafoetida (Hing),0.25,tsp,False
rasam,Red Chili Powder,-1.0,to taste,False
dalma,Coriander Leaves,-1.0,for garnish,False
kadhi_pakora,Red Chili Powder,-1.0,to taste,False
butter_chicken,Salt,-1.0,to taste,False
chicken_tikka_masala,Salt,-1.0,to taste,False
tandoori_chicken,Salt,-1.0,to taste,False
rogan_josh,Salt,-1.0,to taste,False
mutton_korma,Salt,-1.0,to taste,False
nihari,Coriander Leaves,-1.0,for garnish,False
nihari,Lemon Juice,1.0,tbsp,False
nihari,Turmeric Powder,0.5,tsp,False
nihari,Salt,-1.0,to taste,False
nihari,Green Chilies,-1.0,to taste,False
paya,Green Chilies,-1.0,to taste,False
paya,Salt,-1.0,to taste,False
paya,Coriander Leaves,-1.0,for garnish,False
keema_matar,Salt,-1.0,to taste,False
keema_matar,Coriander Leaves,-1.0,for garnish,False
laal_maas,Salt,-1.0,to taste,False
chingri_malai_curry,Turmeric Powder,0.5,tsp,False
chingri_malai_curry,Salt,-1.0,to taste,False
daab_chingri,Salt,-1.0,to taste,False
kosha_mangsho,Salt,-1.0,to taste,False
shorshe_ilish,Salt,-1.0,to taste,False
chettinad_chicken,Salt,-1.0,to taste,False
chicken_65,Salt,-1.0,to taste,False
chicken_65,Lemon Juice,1.0,tbsp,False
chicken_65,Coriander Leaves,-1.0,for garnish,False
haleem,Ginger-Garlic Paste,1.0,tsp,False
haleem,Lemon Juice,1.0,tbsp,False
haleem,Turmeric Powder,0.5,tsp,False
haleem,Salt,-1.0,to taste,False
jalfrezi,Cooking Oil,2.0,tbsp,False
jalfrezi,Salt,-1.0,to taste,False
jalfrezi,Lemon Juice,1.0,tbsp,False
jalfrezi,Red Chili Powder,-1.0,to taste,False
meen_moilee,Turmeric Powder,0.5,tsp,False
meen_moilee,Salt,-1.0,to taste,False
kerala_beef_fry,Green Chilies,-1.0,to taste,False
mutton_dhansak,Turmeric Powder,0.5,tsp,False
mutton_dhansak,Salt,-1.0,to taste,False
mutton_dhansak,Ghee,1.0,tbsp,False
mutton_dhansak,Red Chili Powder,-1.0,to taste,False
aloo_gobi,Lemon Juice,1.0,tbsp,False
chole_masala,Cumin Seeds,1.0,tsp,False
chole_masala,Salt,-1.0,to taste,False
chole_masala,Coriander Leaves,-1.0,for garnish,False
dum_aloo,Salt,-1.0,to taste,False
kadai_paneer,Cumin Seeds,1.0,tsp,False
kadai_paneer,Coriander Leaves,-1.0,for garnish,False
kadai_paneer,Ginger-Garlic Paste,1.0,tbsp,False
kadai_paneer,Cooking Oil,2.0,tbsp,False
kadai_paneer,Red Chili Powder,-1.0,to taste,False
malai_kofta,Ginger-Garlic Paste,1.0,tsp,False
malai_kofta,Salt,-1.0,to taste,False
palak_paneer,Cumin Seeds,1.0,tsp,False
palak_paneer,Salt,-1.0,to taste,False
palak_paneer,Cooking Oil,2.0,tbsp,False
rajma,Salt,-1.0,to taste,False
sarson_ka_saag_makki_di_roti,Ginger-Garlic Paste,1.0,tbsp,False
sarson_ka_saag_makki_di_roti,Salt,-1.0,to taste,False
gatte_ki_sabzi,Ginger-Garlic Paste,1.0,tsp,False
gatte_ki_sabzi,Turmeric Powder,0.5,tsp,False
gatte_ki_sabzi,Green Chilies,-1.0,to taste,False
undhiyu,Cooking Oil,2.0,tbsp,False
undhiyu,Garlic,4.0,cloves,False
undhiyu,Coriander Leaves,-1.0,for garnish,False
papaya_khar,Salt,-1.0,to taste,False
avial,Turmeric Powder,0.5,tsp,False
avial,Salt,-1.0,to taste,False
bhindi_masala,Cumin Seeds,1.0,tsp,False
aloo_tikki_chaat,Salt,-1.0,to taste,False
bhel_puri,Salt,-1.0,to taste,False
bhel_puri,Garlic,4.0,cloves,False
bhel_puri,Coriander Leaves,-1.0,for garnish,False
chole_bhature,Ginger-Garlic Paste,1.0,tsp,False
chole_bhature,Salt,-1.0,to taste,False
dahi_vada,Cumin Seeds,1.0,tsp,False
dahi_vada,Salt,-1.0,to taste,False
misal_pav,Cumin Seeds,1.0,tsp,False
misal_pav,Coriander Leaves,-1.0,for garnish,False
misal_pav,Ginger-Garlic Paste,1.0,tbsp,False
misal_pav,Turmeric Powder,0.5,tsp,False
misal_pav,Salt,-1.0,to taste,False
veg_momos,Salt,-1.0,to taste,False
chicken_momos,Salt,-1.0,to taste,False
mixed_veg_pakora,Green Chilies,-1.0,to taste,False
mixed_veg_pakora,Ginger,1.0,inch piece,False
mixed_veg_pakora,Salt,-1.0,to taste,False
golgappa,Green Chilies,-1.0,to taste,False
golgappa,Ginger,1.0,inch piece,False
golgappa,Cumin Seeds,1.0,tsp,False
golgappa,Salt,-1.0,to taste,False
pav_bhaji,Coriander Leaves,-1.0,for garnish,False
pav_bhaji,Ginger-Garlic Paste,1.0,tsp,False
pav_bhaji,Lemon Juice,1.0,tbsp,False
pav_bhaji,Salt,-1.0,to taste,False
kanda_poha,Cumin Seeds,1.0,tsp,False
kanda_poha,Coriander Leaves,-1.0,for garnish,False
kanda_poha,Asafoetida (Hing),0.25,tsp,False
kanda_poha,Lemon Juice,1.0,tbsp,False
kanda_poha,Salt,-1.0,to taste,False
indori_poha,Turmeric Powder,0.5,tsp,False
indori_poha,Cooking Oil,2.0,tbsp,False
indori_poha,Salt,-1.0,to taste,False
indori_poha,Lemon Juice,1.0,tbsp,False
samosa,Green Chilies,-1.0,to taste,False
samosa,Ginger,1.0,inch piece,False
samosa,Salt,-1.0,to taste,False
vada_pav,Asafoetida (Hing),0.25,tsp,False
vada_pav,Turmeric Powder,0.5,tsp,False
vada_pav,Salt,-1.0,to taste,False
gundruk_soup,Salt,-1.0,to taste,False
gundruk_soup,Coriander Leaves,-1.0,for garnish,False
